channel_group_name,state,testing_point,opps,bids,win_rate,sold,binds,quotes,click_to_quote,channel_quote,click_to_channel_quote,q2b,channel_binds,channel_q2b,cpc,avg_bid,win_rate_uplift_state,cpc_uplift_state,win_rate_uplift_channel,cpc_uplift_channel,performance,roe,combined_ratio,win_rate_uplift,cpc_uplift,additional_clicks,expected_bind_change,additional_budget_needed,current_cpb,expected_cpb,cpb_uplift,stat_sig,stat_sig_channel_group,stat_sig_source,recommended_testing_point,segment
Group 65 MCR,OR,10,12,12,0.08333333333333333,1,0,0,0,4,0.030534351145038167,0.0441400304414003,9,0.07628979143798024,15.52,9.038333333333334,-0.28125000000000006,0.3977259934706741,0.14305223934592287,-0.22653711856687408,,0,0,0.14305223934592287,-0.22653711856687408,-4.271739130434783,-0.11219732879762377,-6.343333333333362,,-1510.077543577445,,low,low,channel only,0,MCR
Group 65 SCH,OR,-20,4,4,0,0,0,0,0,4,0.05263157894736842,0.05909617612977984,12,0.060943846702427834,,3.3724999999999996,-1,,-0.04014696959482234,,,0,0,-0.04014696959482234,,-24,-0.5295810127245454,,,,,low,low,channel only,0,SCH
Group 65 SCH,OR,-10,4,4,0.25,1,0,0,0,4,0.05263157894736842,0.05909617612977984,12,0.060943846702427834,2.64,5.3775,-0.2083333333333333,-0.5182481751824818,-0.16812737364884608,-0.11398065560811142,,0,0,-0.16812737364884608,-0.11398065560811142,-5,-0.10291545331540677,-61.76,,-487.39036154535296,,low,mid,channel only,0,SCH
Group 65 SCH,OR,0,38,38,0.3157894736842105,12,0,2,0.05263157894736842,4,0.05263157894736842,0.05909617612977984,12,0.060943846702427834,5.48,5.581578947368422,,,,,,0,0,,,0,0,19.60000000000001,,,,baseline,baseline,baseline,0,SCH
Group 65 SCH,OR,10,12,12,0.16666666666666666,2,0,1,0.08333333333333333,4,0.05263157894736842,0.05909617612977984,12,0.060943846702427834,5.77,5.026666666666667,-0.47222222222222215,0.05291970802919692,0.054229314345656233,-0.010769316911785363,,0,0,0.054229314345656233,-0.010769316911785363,-11.333333333333334,-0.23779290468284875,-38.83333333333334,,-307.3542785649742,,low,low,channel only,0,SCH
Group 65 SCH,OR,20,9,9,0.2222222222222222,2,0,0,0,4,0.05263157894736842,0.05909617612977984,12,0.060943846702427834,5.77,5.127777777777778,-0.2962962962962963,0.05291970802919692,0.3118391854849237,0.1373206288087068,,0,0,0.3118391854849237,0.1373206288087068,-7.111111111111111,-0.10993014733099178,-14.471111111111114,,-886.4619147236953,,low,high,channel only,0,SCH
Group 65 SCH,OR,30,9,9,0.3333333333333333,3,0,1,0.1111111111111111,4,0.05263157894736842,0.05909617612977984,12,0.060943846702427834,6.813333333333333,6.177777777777777,0.05555555555555555,0.2433090024330898,0.10246617641083978,0.5535344429850934,,0,0,0.10246617641083978,0.5535344429850934,1.3333333333333321,0.024953386051387753,60.68444444444442,,6917.075065042935,,low,low,channel only,0,SCH
Group 65 SCR,OR,-15,12,12,0,0,0,0,0,0,0,0.03535353535353535,2,0.08274938169826876,,3.839166666666667,-1,,-1,,,0,0,-1,,-1.879310344827586,-0.05469943614974764,,,,,low,low,channel only,0,SCR
Group 65 SCR,OR,-10,6,6,0,0,0,0,0,0,0,0.03535353535353535,2,0.08274938169826876,,2.8800000000000003,-1,,-0.5252022742182374,,,0,0,-0.5252022742182374,,-1.879310344827586,-0.052522330223697344,,,,,low,low,channel only,0,SCR
Group 65 SCR,OR,-5,8,8,0,0,0,0,0,0,0,0.03535353535353535,2,0.08274938169826876,,3.10625,-1,,0.927857935627081,,,0,0,0.927857935627081,,-1.879310344827586,-0.05694437520355072,,,,,low,low,channel only,0,SCR
Group 65 SCR,OR,0,58,58,0.017241379310344827,1,0,0,0,0,0,0.03535353535353535,2,0.08274938169826876,6.29,4.266551724137932,,,,,,0,0,,,0,0,5.530862068965516,,,,baseline,baseline,baseline,0,SCR
Group 65 SCR,OR,5,13,13,0,0,0,0,0,0,0,0.03535353535353535,2,0.08274938169826876,,4.8623076923076916,-1,,0.4808184143222507,,,0,0,0.4808184143222507,,-1.879310344827586,-0.05829060896868621,,,,,low,low,channel only,0,SCR
Group 65 SCR,OR,10,12,12,0,0,0,0,0,0,0,0.03535353535353535,2,0.08274938169826876,,3.961666666666666,-1,,-0.053921568627451004,,,0,0,-0.053921568627451004,,-1.879310344827586,-0.053539539133934305,,,,,low,low,channel only,0,SCR
Group 650 MCH,OR,-5,1,1,1,1,0,2,2,2,0.6666666666666666,0.07815213615838833,2,0.07498017732285735,150,150,,,0.5650406504065042,0.2359282842010729,,0,0,0.5650406504065042,0.2359282842010729,3,0.08236738691131619,300,,5463.327378401706,,low,low,channel only,0,MCH
Group 650 MCH,OR,0,1,1,0,0,0,0,0,2,0.6666666666666666,0.07815213615838833,2,0.07498017732285735,,150,,,,,,0,0,,,0,0,,,,,baseline,baseline,baseline,0,MCH
Group 650 MCH,OR,5,1,1,0,0,0,0,0,2,0.6666666666666666,0.07815213615838833,2,0.07498017732285735,,150,,,-0.26829268292682923,,,0,0,-0.26829268292682923,,0,0,,,,,low,low,channel only,0,MCH
Group 650 SCR,OR,-15,2,2,0,0,0,0,0,0,0,0.03535353535353535,0,0.08274938169826876,,27.3,,,-1,,,0,0,-1,,0,0,,,,,low,low,channel only,0,SCR
Group 650 SCR,OR,-10,1,1,0,0,0,0,0,0,0,0.03535353535353535,0,0.08274938169826876,,28,,,1.3115079365079363,,,0,0,1.3115079365079363,,0,0,,,,,low,low,channel only,0,SCR
Group 650 SCR,OR,0,4,4,0,0,0,0,0,0,0,0.03535353535353535,0,0.08274938169826876,,25.55,,,,,,0,0,,,0,0,,,,,baseline,baseline,baseline,0,SCR
Group 650 SCR,OR,5,1,1,0,0,0,0,0,0,0,0.03535353535353535,0,0.08274938169826876,,28,,,-1,,,0,0,-1,,0,0,,,,,low,low,channel only,0,SCR
Group 70,OR,0,1,1,0,0,0,0,0,0,0,,1,,,7.07,,,,,,0,0,,,0,0,,,,,baseline,baseline,baseline,0,
Group 70,OR,10,1,1,0,0,0,0,0,0,0,,1,,,7.78,,,2.5625,,,0,0,2.5625,,0,0,,,,,low,low,channel only,0,
Group 70 MCH,OR,-15,70,70,0.11428571428571428,8,3,3,0.04285714285714286,46,0.07210031347962383,0.07815213615838833,120,0.07498017732285735,44.46625,29.80728571428572,-0.39428571428571435,0.15824672449271934,-0.21909743269040602,-0.11936274212649493,,0,0,-0.21909743269040602,-0.11936274212649493,-47.46307277628034,-1.2517623996833283,-942.8451428571434,1395.0233333333335,1854.5676265946734,0.32941692248493315,low,high,channel only,5,MCH
Group 70 MCH,OR,-10,76,76,0.18421052631578946,14,3,8,0.10526315789473684,46,0.07210031347962383,0.07815213615838833,120,0.07498017732285735,29.597857142857148,32.27684210526317,-0.023684210526315915,-0.22904177690455738,-0.13247454898754896,-0.001218377553222839,,0,0,-0.13247454898754896,-0.001218377553222839,-2.851042701092382,-0.07219895458895352,-706.5428947368428,1395.0233333333335,1188.102282672282,-0.14832802127160472,low,high,channel only,5,MCH
Group 70 MCH,OR,-5,53,53,0.1509433962264151,8,3,3,0.05660377358490566,46,0.07210031347962383,0.07815213615838833,120,0.07498017732285735,48.598749999999995,35.770377358490556,-0.2000000000000001,0.265889140684014,-0.1442951993655946,-0.01665035162881389,,0,0,-0.1442951993655946,-0.01665035162881389,-24.075471698113233,-0.6610112308103119,495.0813207547153,1395.0233333333335,2000.9293684535703,0.43433397896826337,low,high,channel only,5,MCH
Group 70 MCH,OR,0,318,318,0.18867924528301888,60,3,24,0.07547169811320754,46,0.07210031347962383,0.07815213615838833,120,0.07498017732285735,38.391000000000005,36.191194968553496,,,,,3.0721485665612676,0.3485385821453181,0.8347263580472116,,,0,0,436.3371698113215,1395.0233333333335,1540.469056603774,0.10426042331701062,baseline,baseline,baseline,5,MCH
Group 70 MCH,OR,5,70,70,0.2,14,3,5,0.07142857142857142,46,0.07210031347962383,0.07815213615838833,120,0.07498017732285735,29.566428571428577,32.10914285714286,0.05999999999999999,-0.22986042115525598,0.20803599804859743,0.006877465042749532,,0,0,0.20803599804859743,0.006877465042749532,7.222641509433956,0.202991500256225,-412.39371428571394,1395.0233333333335,1177.8602239226952,-0.15566987606704663,low,high,channel only,5,MCH
Group 70 MCH,OR,10,51,51,0.17647058823529413,9,3,3,0.058823529411764705,46,0.07210031347962383,0.07815213615838833,120,0.07498017732285735,34.309999999999995,37.442549019607846,-0.06470588235294118,-0.10630095595321862,0.06754917659340956,-0.021522334289162077,,0,0,0.06754917659340956,-0.021522334289162077,-7.789123196448401,-0.2010695948085454,-322.1676470588245,1395.0233333333335,1380.1351922778313,-0.010672324039145538,low,low,channel only,5,MCH
Group 70 MCR,OR,-20,42,42,0,0,0,0,0,23,0.00430469773535467,0.0441400304414003,106,0.07628979143798024,,4.5600000000000005,-1,,-0.30095348169439246,,,0,0,-0.30095348169439246,,-86.46267009930122,-2.3882862146547965,,,,,low,high,channel only,0,MCR
Group 70 MCR,OR,-15,489,489,0.010224948875255624,5,0,1,0.002044989775051125,23,0.00430469773535467,0.0441400304414003,106,0.07628979143798024,14.908000000000001,7.954417177914104,-0.36814463654954455,0.5304169291430437,1.1455998918666885,0.33019969937415494,,0,0,1.1455998918666885,0.33019969937415494,-31.830768258810423,-0.8541480154301769,49.89239263803677,,-953.5260609694818,,low,high,channel only,0,MCR
Group 70 MCR,OR,-10,517,517,0.013539651837524178,7,0,3,0.005802707930367505,23,0.00430469773535467,0.0441400304414003,106,0.07628979143798024,10.532857142857141,7.93081237911025,-0.1633110603129946,0.0812760184916688,-0.19021437053253715,-0.27907761369405343,,0,0,-0.19021437053253715,-0.27907761369405343,-14.120310331409542,-0.36382404104440835,-2.5882591876211336,,-2094.3413706940073,,low,high,channel only,0,MCR
Group 70 MCR,OR,-5,482,482,0.01037344398340249,5,0,1,0.002074688796680498,23,0.00430469773535467,0.0441400304414003,106,0.07628979143798024,10.437999999999999,8.409958506224067,-0.3589683138438326,0.07153822822612609,-0.3857653803826902,-0.28518160188133884,,0,0,-0.3857653803826902,-0.28518160188133884,-31.03735889598172,-0.8670392463745837,-186.03060165975114,,-667.2470718705033,,low,high,channel only,0,MCR
Group 70 MCR,OR,0,2719,2719,0.016182420007355647,44,0,12,0.004413387274733358,23,0.00430469773535467,0.0441400304414003,106,0.07628979143798024,9.741136363636365,8.917602059580739,,,,,,0,0,,,0,0,77.68465980139763,,,,baseline,baseline,baseline,0,MCR
Group 70 MCR,OR,5,497,497,0.018108651911468814,9,0,4,0.008048289738430584,23,0.00430469773535467,0.0441400304414003,106,0.07628979143798024,7.697777777777778,9.316639839034204,0.11903237607462955,-0.20976593588058565,0.009595705210776023,-0.28263633547073563,,0,0,0.009595705210776023,-0.28263633547073563,10.291857063676645,0.29430355237426037,-19.765150905432733,,2530.7028851198693,,low,low,channel only,0,MCR
Group 70 MCR,OR,10,515,515,0.011650485436893204,6,0,1,0.001941747572815534,23,0.00430469773535467,0.0441400304414003,106,0.07628979143798024,8.370000000000001,10.346427184466023,-0.28005295675198594,-0.14075733184013436,0.08506051674401102,-0.2328734014902902,,0,0,0.08506051674401102,-0.2328734014902902,-24.214126409980828,-0.6359846000453986,-243.53968932038833,,-819.2341617114937,,low,low,channel only,0,MCR
Group 70 MCR,OR,20,40,40,0,0,0,0,0,23,0.00430469773535467,0.0441400304414003,106,0.07628979143798024,,7.5265,-1,,0.1504222104435742,,,0,0,0.1504222104435742,,-86.46267009930122,-1.67318727605084,,,,,low,high,channel only,0,MCR
Group 70 MCR,OR,30,42,42,0.047619047619047616,2,0,1,0.023809523809523808,23,0.00430469773535467,0.0441400304414003,106,0.07628979143798024,7.994999999999999,9.052857142857142,1.9426406926406923,-0.1792538671519565,0.7511282663659076,0.12867020494143872,,0,0,0.7511282663659076,0.12867020494143872,167.9659013292702,3.9350335406534906,1269.596428571428,,516.9349657521892,,low,high,channel only,0,MCR
Group 70 SCH,OR,-20,53,53,0.1509433962264151,8,1,2,0.03773584905660377,24,0.04006677796327212,0.05909617612977984,54,0.060943846702427834,7.486250000000001,6.1626415094339615,0.2536687631027253,0.1851061958577023,-0.14251460497116925,-0.10259035291100357,,0,0,-0.14251460497116925,-0.10259035291100357,18.294693001829998,0.40368841864140764,-42.909999999999854,719.78,482.20815318482465,-0.3300617505559689,low,mid,channel only,10,SCH
Group 70 SCH,OR,-10,66,66,0.09090909090909091,6,1,3,0.045454545454545456,24,0.04006677796327212,0.05909617612977984,54,0.060943846702427834,8.653333333333334,6.946969696969697,-0.24494949494949497,0.36986060419506656,-0.12089205873675142,-0.09357123533776228,,0,0,-0.12089205873675142,-0.09357123533776228,-17.66585588324719,-0.36361791328580606,-248.5666666666666,719.78,740.4566268769919,0.028726314814237573,low,mid,channel only,10,SCH
Group 70 SCH,OR,0,299,299,0.12040133779264214,36,1,9,0.030100334448160536,24,0.04006677796327212,0.05909617612977984,54,0.060943846702427834,6.316944444444443,6.731003344481604,,,,,,0,0,,,0,0,-264.19943143812714,719.78,455.58056856187284,-0.3670558107173402,baseline,baseline,baseline,10,SCH
Group 70 SCH,OR,10,69,69,0.17391304347826086,12,1,5,0.07246376811594203,24,0.04006677796327212,0.05909617612977984,54,0.060943846702427834,11.559166666666668,8.800869565217388,0.44444444444444436,0.8298667604766726,0.14450685460957913,0.022768112196331236,,0,0,0.14450685460957913,0.022768112196331236,32.05351170568561,0.6725380282747654,484.38362318840586,719.78,719.9618799881691,0.0002526883049948005,low,high,channel only,10,SCH
Group 70 SCH,OR,20,56,56,0.23214285714285715,13,1,1,0.017857142857142856,24,0.04006677796327212,0.05909617612977984,54,0.060943846702427834,10.44923076923077,8.14892857142857,0.9280753968253969,0.6541590417849161,0.338854056177762,0.060366277843676,,0,0,0.9280753968253969,0.6541590417849161,66.9331700907788,1.0347149881982316,733.2228571428575,719.78,714.1063321254204,-0.007882502812775522,mid,high,channel & state,10,SCH
Group 70 SCH,OR,30,56,56,0.23214285714285715,13,1,4,0.07142857142857142,24,0.04006677796327212,0.05909617612977984,54,0.060943846702427834,8.154615384615385,8.193035714285715,0.9280753968253969,0.2909113664577367,0.5765597131746747,0.19063880327039376,9.909373306459013,0.7897373911232608,0.6464488179100648,0.9280753968253969,0.2909113664577367,66.9331700907788,1.252656924688804,414.1483928571431,719.78,503.37376296827404,-0.30065608523677506,mid,high,channel & state,10,SCH
Group 70 SCR,OR,-20,4,4,0,0,1,0,0,8,0.008537886872998933,0.03535353535353535,20,0.08274938169826876,,1.78,-1,,-0.33303930756932565,,,0,0,-0.33303930756932565,,-37.98648648648649,-1.1381124769409374,,209.69,,,low,high,channel only,10,SCR
Group 70 SCR,OR,-15,93,93,0.03225806451612903,3,1,0,0,8,0.008537886872998933,0.03535353535353535,20,0.08274938169826876,3.033333333333333,3.466666666666665,-0.20430107526881727,-0.3943427620632279,0.9129087344254002,-0.002407553680184363,,0,0,0.9129087344254002,-0.002407553680184363,-7.760680034873587,-0.2258832998043942,-118.00505376344086,209.69,118.43814532536497,-0.4351750425610903,low,high,channel only,10,SCR
Group 70 SCR,OR,-10,110,110,0.01818181818181818,2,1,1,0.00909090909090909,8,0.008537886872998933,0.03535353535353535,20,0.08274938169826876,5.119999999999999,4.337636363636363,-0.5515151515151515,0.022296173044925066,-0.1384977022337475,0.04482670746236513,87.89062500000001,0.7166064565824597,0.6718190405631055,-0.1384977022337475,0.04482670746236513,-20.950122850122856,-0.585506951307784,-122.4638181818182,209.69,210.4406384941622,0.0035797534177222988,low,low,channel only,10,SCR
Group 70 SCR,OR,-5,79,79,0.06329113924050633,5,1,0,0,8,0.008537886872998933,0.03535353535353535,20,0.08274938169826876,5.895999999999999,4.5030379746835445,0.5611814345991561,0.1772379367720465,1.2954904813104802,-0.027881672348209437,,0,0,1.2954904813104802,-0.027881672348209437,21.31731098186794,0.6459289484694596,139.96518987341767,209.69,212.43638141157925,0.013097340891693692,low,high,channel only,10,SCR
Group 70 SCR,OR,0,444,444,0.04054054054054054,18,1,3,0.006756756756756757,8,0.008537886872998933,0.03535353535353535,20,0.08274938169826876,5.008333333333334,4.234819819819818,,,,,,0,0,,,0,0,-19.441013513513468,209.69,190.24898648648653,-0.09271311704665681,baseline,baseline,baseline,10,SCR
Group 70 SCR,OR,5,100,100,0.06,6,1,3,0.03,8,0.008537886872998933,0.03535353535353535,20,0.08274938169826876,7.648333333333333,4.214099999999999,0.47999999999999987,0.5271214642262897,1.9779045522993164,0.11043748081868023,,0,0,1.9779045522993164,0.11043748081868023,18.233513513513508,0.5655492767688566,220.29930000000002,209.69,274.65714837635556,0.3098247335416833,low,high,channel only,10,SCR
Group 70 SCR,OR,10,96,96,0.07291666666666667,7,1,1,0.010416666666666666,8,0.008537886872998933,0.03535353535353535,20,0.08274938169826876,3.5471428571428567,4.855416666666667,0.7986111111111112,-0.2917518421678156,0.42965041251613095,-0.04993581166081573,,0,0,0.42965041251613095,-0.04993581166081573,30.33643018018018,0.8642524079569367,32.661145833333336,209.69,129.9991056999249,-0.3800414626356769,low,high,channel only,10,SCR
Group 70 SCR,OR,20,6,6,0,0,1,0,0,8,0.008537886872998933,0.03535353535353535,20,0.08274938169826876,,3.9966666666666666,-1,,0.14021198544231311,,,0,0,0.14021198544231311,,-37.98648648648649,-0.7973396586420133,,209.69,,,low,low,channel only,10,SCR
Group 70 SCR,OR,30,5,5,0,0,1,0,0,8,0.008537886872998933,0.03535353535353535,20,0.08274938169826876,,4.6739999999999995,-1,,0.6114693863189694,,,0,0,0.6114693863189694,,-37.98648648648649,-0.9652832481591305,,209.69,,,low,high,channel only,10,SCR
Group 700 MCH,OR,0,4,4,0.75,3,0,1,0.25,1,0.2,0.07815213615838833,7,0.07498017732285735,150,150,,,,,,0,0,,,0,0,112.5,,,,baseline,baseline,baseline,0,MCH
Group 700 MCH,OR,5,1,1,0,0,0,0,0,1,0.2,0.07815213615838833,7,0.07498017732285735,,150,-1,,-0.20956072351421184,,,0,0,-0.20956072351421184,,-3.75,-0.10539331420043041,,,,,low,low,channel only,0,MCH
Group 700 SCH,OR,-20,1,1,0,0,1,0,0,7,0.25,0.05909617612977984,19,0.060943846702427834,,32.96,-1,,0.5455116922303244,,,0,0,0.5455116922303244,,-6,-0.13239525318113635,,230.99,,,low,mid,channel only,0,SCH
Group 700 SCH,OR,-10,1,1,0,0,1,0,0,7,0.25,0.05909617612977984,19,0.060943846702427834,,34.7,-1,,0.08583073603452408,,,0,0,0.08583073603452408,,-6,-0.12349854397848814,,230.99,,,low,low,channel only,0,SCH
Group 700 SCH,OR,0,14,14,0.21428571428571427,3,1,4,0.2857142857142857,7,0.25,0.05909617612977984,19,0.060943846702427834,31.89,35.71642857142857,,,,,10.980376964750914,0.7046874139274335,0.6951086371026083,,,0,0,-39.650000000000006,230.99,191.34,-0.17165245248712066,baseline,baseline,baseline,0,SCH
Group 700 SCH,OR,10,2,2,0,0,1,0,0,7,0.25,0.05909617612977984,19,0.060943846702427834,,34.7,-1,,-0.02626232222138627,,,0,0,-0.02626232222138627,,-6,-0.12589036130268463,,230.99,,,low,low,channel only,0,SCH
Group 700 SCH,OR,20,7,7,0.42857142857142855,3,1,2,0.2857142857142857,7,0.25,0.05909617612977984,19,0.060943846702427834,33.54,33.705714285714286,1,0.05174035747883345,0.3714230658059542,0.009634546335554288,,0,0,0.3714230658059542,0.009634546335554288,6,0.09275356181052431,171.49,230.99,368.31726206698664,0.5945160486037778,low,low,channel only,0,SCH
Group 700 SCH,OR,30,3,3,0.3333333333333333,1,1,1,0.3333333333333333,7,0.25,0.05909617612977984,19,0.060943846702427834,34.7,34.7,0.5555555555555556,0.08811539667607407,0.10089080172154936,0.20045627923358758,,0,0,0.10089080172154936,0.20045627923358758,3.333333333333332,0.06238346512846942,92.87666666666667,230.99,304.84912208936055,0.3197503012656848,low,low,channel only,0,SCH
Group 700 SCR,OR,-15,4,4,0,0,0,0,0,1,0.023255813953488372,0.03535353535353535,1,0.08274938169826876,,23.910000000000004,-1,,-1,,,0,0,-1,,-1.8695652173913042,-0.054415793281799206,,,,,low,low,channel only,0,SCR
Group 700 SCR,OR,-10,3,3,0,0,0,0,0,1,0.023255813953488372,0.03535353535353535,1,0.08274938169826876,,23.213333333333335,-1,,-0.3151260504201681,,,0,0,-0.3151260504201681,,-1.8695652173913042,-0.05224997669641052,,,,,low,low,channel only,0,SCR
Group 700 SCR,OR,-5,2,2,0,0,0,0,0,1,0.023255813953488372,0.03535353535353535,1,0.08274938169826876,,28,-1,,-1,,,0,0,-1,,-1.8695652173913042,-0.056649091247569006,,,,,low,low,channel only,0,SCR
Group 700 SCR,OR,0,23,23,0.043478260869565216,1,0,1,0.043478260869565216,1,0.023255813953488372,0.03535353535353535,1,0.08274938169826876,28,26.58608695652174,,,,,,0,0,,,0,0,24.347826086956516,,,,baseline,baseline,baseline,0,SCR
Group 700 SCR,OR,5,6,6,0,0,0,0,0,1,0.023255813953488372,0.03535353535353535,1,0.08274938169826876,,26.133333333333336,-1,,-1,,,0,0,-1,,-1.8695652173913042,-0.057988344143559405,,,,,low,low,channel only,0,SCR
Group 700 SCR,OR,10,5,5,0,0,0,0,0,1,0.023255813953488372,0.03535353535353535,1,0.08274938169826876,,25.945999999999998,-1,,0.36886304909560713,,,0,0,0.36886304909560713,,-1.8695652173913042,-0.053261910889522195,,,,,low,low,channel only,0,SCR
Group 75 MCH,OR,-15,2,2,0,0,0,0,0,0,0,0.07815213615838833,8,0.07498017732285735,,14.605,-1,,0.058168316831683275,,,0,0,0.058168316831683275,,-5.181818181818182,-0.13666214137819174,,,,,low,low,channel only,0,MCH
Group 75 MCH,OR,-10,2,2,0,0,0,0,0,0,0,0.07815213615838833,8,0.07498017732285735,,27.41,-1,,-0.10948952038060947,,,0,0,-0.10948952038060947,,-5.181818181818182,-0.13122281734116403,,,,,low,low,channel only,0,MCH
Group 75 MCH,OR,-5,1,1,0,0,0,0,0,0,0,0.07815213615838833,8,0.07498017732285735,,39.49,-1,,-0.19519592804350855,,,0,0,-0.19519592804350855,,-5.181818181818182,-0.14227094102863708,,,,,low,low,channel only,0,MCH
Group 75 MCH,OR,0,11,11,0.2727272727272727,3,0,0,0,0,0,0.07815213615838833,8,0.07498017732285735,21.04,38.14000000000001,,,,,,0,0,,,0,0,13.675454545454542,,,,baseline,baseline,baseline,0,MCH
Group 75 MCH,OR,5,1,1,0,0,0,0,0,0,0,0.07815213615838833,8,0.07498017732285735,,50.69,-1,,0.1342613193903661,,,0,0,0.1342613193903661,,-5.181818181818182,-0.1456343978042311,,,,,low,low,channel only,0,MCH
Group 75 MCH,OR,10,2,2,0.5,1,0,0,0,0,0,0.07815213615838833,8,0.07498017732285735,32.23,19.349999999999998,0.8333333333333335,0.5318441064638783,0.2508497118368554,-0.010499763343264345,,0,0,0.2508497118368554,-0.010499763343264345,4.318181818181818,0.11147019331872211,210.83499999999995,,2746.788095401771,,low,low,channel only,0,MCH
Group 75 MCR,OR,-15,5,5,0.2,1,0,0,0,1,0.014492753623188406,0.0441400304414003,5,0.07628979143798024,14.37,10.302,1.6,0.1866226259289843,1.8984374999999996,0.16831570265289666,,0,0,1.8984374999999996,0.16831570265289666,8.492307692307692,0.22788289942701262,100.89600000000002,,870.2100969340806,,low,high,channel only,0,MCR
Group 75 MCR,OR,-10,4,4,0.25,1,0,0,0,1,0.014492753623188406,0.0441400304414003,5,0.07628979143798024,13.53,8.83,2.25,0.11725846407927333,-0.0018625827814570586,-0.18897130204466456,,0,0,-0.0018625827814570586,-0.18897130204466456,11.942307692307692,0.30770560575756006,135.9825,,758.4928439161714,,low,low,channel only,0,MCR
Group 75 MCR,OR,-5,11,11,0,0,0,0,0,1,0.014492753623188406,0.0441400304414003,5,0.07628979143798024,,17.29,-1,,-0.20043103448275865,,,0,0,-0.20043103448275865,,-5.307692307692308,-0.14827220169965924,,,,,low,low,channel only,0,MCR
Group 75 MCR,OR,0,39,39,0.07692307692307693,3,0,1,0.02564102564102564,1,0.014492753623188406,0.0441400304414003,5,0.07628979143798024,12.11,14.217435897435895,,,,,,0,0,,,0,0,-33.13384615384615,,,,baseline,baseline,baseline,0,MCR
Group 75 MCR,OR,5,2,2,0,0,0,0,0,1,0.014492753623188406,0.0441400304414003,5,0.07628979143798024,,21.25,-1,,-0.35590277777777785,,,0,0,-0.35590277777777785,,-5.307692307692308,-0.15177753552140277,,,,,low,low,channel only,0,MCR
Group 75 MCR,OR,10,8,8,0.125,1,0,0,0,1,0.014492753623188406,0.0441400304414003,5,0.07628979143798024,33.18,13.016250000000001,0.6249999999999999,1.739884393063584,-0.19487847222222224,-0.17814361486265964,,0,0,-0.19487847222222224,-0.17814361486265964,3.3173076923076916,0.08712916461236488,188.7675,,3284.5201864748205,,low,low,channel only,0,MCR
Group 75 SCH,OR,-20,99,99,0.08080808080808081,8,0,4,0.04040404040404041,29,0.031868131868131866,0.05909617612977984,104,0.060943846702427834,6.63625,6.043838383838384,-0.46045066045066035,-0.23729356743758395,-0.13911756525779173,-0.05924167628837237,,0,0,-0.13911756525779173,-0.05924167628837237,-62.75496904529162,-1.3847433358542929,-596.9010101010101,,-352.41114888480587,,low,high,channel only,0,SCH
Group 75 SCH,OR,-10,93,93,0.053763440860215055,5,0,0,0,29,0.031868131868131866,0.05909617612977984,104,0.060943846702427834,5.602,6.953978494623653,-0.641025641025641,-0.3561602659311125,-0.13018673753530696,-0.061302838246075055,,0,0,-0.641025641025641,-0.3561602659311125,-87.36559139784946,-1.7982538885756558,-810.8236559139787,,-152.41248514864012,,mid,high,channel & state,0,SCH
Group 75 SCH,OR,0,434,434,0.1497695852534562,65,0,13,0.029953917050691243,29,0.031868131868131866,0.05909617612977984,104,0.060943846702427834,8.700923076923077,8.0452534562212,,,,,,0,0,,,0,0,100.95161290322562,,,,baseline,baseline,baseline,0,SCH
Group 75 SCH,OR,10,98,98,0.17346938775510204,17,0,3,0.030612244897959183,29,0.031868131868131866,0.05909617612977984,104,0.060943846702427834,8.476470588235294,8.991530612244896,0.15824175824175832,-0.025796399612253156,0.175859681351895,0.054165411280229885,,0,0,0.175859681351895,0.054165411280229885,21.566820276497708,0.4525091327930602,253.17142857142858,,2957.004249422189,,low,high,channel only,0,SCH
Group 75 SCH,OR,20,84,84,0.13095238095238096,11,0,5,0.05952380952380952,29,0.031868131868131866,0.05909617612977984,104,0.060943846702427834,9.836363636363636,9.81785714285714,-0.12564102564102553,0.13049656334188472,0.3083964297408382,0.20436664102960195,,0,0,0.3083964297408382,0.20436664102960195,-17.12365591397848,-0.2647133462065589,87.26666666666665,,-4428.060328140808,,low,high,channel only,0,SCH
Group 75 SCH,OR,30,102,102,0.17647058823529413,18,0,4,0.0392156862745098,29,0.031868131868131866,0.05909617612977984,104,0.060943846702427834,10.329999999999998,10.860294117647058,0.17828054298642548,0.18723035575358912,0.4735676510931684,0.25316959272228073,,0,0,0.4735676510931684,0.25316959272228073,24.2979127134725,0.45473639713665176,573.9764705882351,,3647.995808195072,,low,high,channel only,0,SCH
Group 75 SCR,OR,-15,40,40,0.025,1,0,0,0,3,0.009584664536741214,0.03535353535353535,13,0.08274938169826876,5.9,3.4877499999999997,0.3,0.29765395894428154,0.34369429590017825,-0.20131383471310213,,0,0,0.34369429590017825,-0.20131383471310213,1.805769230769231,0.05255893951283621,18.477500000000003,,878.3948159518086,,low,low,channel only,0,SCR
Group 75 SCR,OR,-10,35,35,0,0,0,0,0,3,0.009584664536741214,0.03535353535353535,13,0.08274938169826876,,3.3559999999999994,-1,,-0.17259480046365291,,,0,0,-0.17259480046365291,,-6.019230769230769,-0.16822342676093888,,,,,low,low,channel only,0,SCR
